product_name;opinion_id;sentiment;opinion;score;date,product_name,sentiment,opinion,score,opinion_id,sntiment,date,Product Name,Opinion ID,Sentiment,Opinion,Score,product_name;opinion_id;sentiment;opinion(text);date,statement
,Video Game,positive,Fun and engaging gameplay.,5.0,4,,2023-01-04,,,,,,,
,Video Game,positive,Really enjoyed playing this.,4.0,5,,2023-01-05,,,,,,,
,Video Game,positive,Great experience overall.,5.0,6,,2023-01-06,,,,,,,
,Video Game,positive,Great experience overall.,4.0,7,,2023-01-07,,,,,,,
,Video Game,positive,Really enjoyed playing this.,3.0,8,,2023-01-08,,,,,,,
,Video Game,positive,Exceeded my expectations.,5.0,9,,2023-01-09,,,,,,,
,Video Game,positive,Exceeded my expectations.,5.0,10,,2023-01-10,,,,,,,
,Video Game,positive,Exceeded my expectations.,3.0,11,,2023-01-11,,,,,,,
,Video Game,positive,Fun and engaging gameplay.,3.0,12,,2023-01-12,,,,,,,
,Video Game,positive,Impressive visuals and smooth performance.,4.0,13,,2023-01-13,,,,,,,
,Video Game,positive,Impressive visuals and smooth performance.,3.0,14,,2023-01-14,,,,,,,
,Video Game,positive,Exceeded my expectations.,4.0,15,,2023-01-15,,,,,,,
,Video Game,positive,Impressive visuals and smooth performance.,5.0,16,,2023-01-16,,,,,,,
,Video Game,positive,Impressive visuals and smooth performance.,3.0,17,,2023-01-17,,,,,,,
,Video Game,positive,Really enjoyed playing this.,3.0,18,,2023-01-18,,,,,,,
,Video Game,positive,Fun and engaging gameplay.,4.0,19,,2023-01-19,,,,,,,
,Video Game,positive,Exceeded my expectations.,4.0,20,,2023-01-20,,,,,,,
,Video Game,positive,Exceeded my expectations.,4.0,21,,2023-01-21,,,,,,,
,Video Game,positive,Really enjoyed playing this.,4.0,22,,2023-01-22,,,,,,,
,Video Game,positive,Really enjoyed playing this.,5.0,23,,2023-01-23,,,,,,,
,Video Game,positive,Exceeded my expectations.,4.0,24,,2023-01-24,,,,,,,
,Video Game,positive,Fun and engaging gameplay.,3.0,25,,2023-01-25,,,,,,,
,Video Game,positive,Exceeded my expectations.,5.0,26,,2023-01-26,,,,,,,
,Video Game,positive,Exceeded my expectations.,3.0,27,,2023-01-27,,,,,,,
,Video Game,positive,Fun and engaging gameplay.,3.0,28,,2023-01-28,,,,,,,
,Video Game,positive,Really enjoyed playing this.,3.0,29,,2023-01-29,,,,,,,
,Video Game,positive,Fun and engaging gameplay.,5.0,30,,2023-01-30,,,,,,,
,Video Game,positive,Impressive visuals and smooth performance.,4.0,31,,2023-01-31,,,,,,,
,Video Game,positive,Fun and engaging gameplay.,3.0,32,,2023-02-01,,,,,,,
,Video Game,positive,Fun and engaging gameplay.,5.0,33,,2023-02-02,,,,,,,
,Video Game,positive,Really enjoyed playing this.,5.0,34,,2023-02-03,,,,,,,
,Video Game,positive,Great experience overall.,5.0,35,,2023-02-04,,,,,,,
,Video Game,positive,Exceeded my expectations.,3.0,36,,2023-02-05,,,,,,,
,Video Game,positive,Impressive visuals and smooth performance.,3.0,37,,2023-02-06,,,,,,,
,Video Game,positive,Impressive visuals and smooth performance.,3.0,38,,2023-02-07,,,,,,,
,Video Game,positive,Impressive visuals and smooth performance.,5.0,39,,2023-02-08,,,,,,,
,Video Game,positive,Really enjoyed playing this.,4.0,40,,2023-02-09,,,,,,,
,Video Game,positive,Impressive visuals and smooth performance.,5.0,41,,2023-02-10,,,,,,,
,Video Game,positive,Really enjoyed playing this.,4.0,42,,2023-02-11,,,,,,,
,Video Game,positive,Great experience overall.,4.0,43,,2023-02-12,,,,,,,
,Video Game,positive,Really enjoyed playing this.,3.0,44,,2023-02-13,,,,,,,
,Video Game,positive,Fun and engaging gameplay.,3.0,45,,2023-02-14,,,,,,,
,Video Game,positive,Impressive visuals and smooth performance.,5.0,46,,2023-02-15,,,,,,,
,Video Game,positive,Impressive visuals and smooth performance.,3.0,47,,2023-02-16,,,,,,,
,Video Game,positive,Really enjoyed playing this.,4.0,48,,2023-02-17,,,,,,,
,Video Game,positive,Exceeded my expectations.,4.0,49,,2023-02-18,,,,,,,
,Video Game,positive,Really enjoyed playing this.,5.0,50,,2023-02-19,,,,,,,
,Video Game,positive,Exceeded my expectations.,5.0,51,,2023-02-20,,,,,,,
,Video Game,positive,Fun and engaging gameplay.,5.0,52,,2023-02-21,,,,,,,
,Video Game,positive,Great experience overall.,5.0,53,,2023-02-22,,,,,,,
,Video Game,positive,Great experience overall.,5.0,54,,2023-02-23,,,,,,,
,Video Game,positive,Exceeded my expectations.,4.0,55,,2023-02-24,,,,,,,
,Video Game,positive,Exceeded my expectations.,5.0,56,,2023-02-25,,,,,,,
,Video Game,positive,Impressive visuals and smooth performance.,5.0,57,,2023-02-26,,,,,,,
,Video Game,positive,Fun and engaging gameplay.,3.0,58,,2023-02-27,,,,,,,
,Video Game,positive,Really enjoyed playing this.,5.0,59,,2023-02-28,,,,,,,
,Video Game,positive,Really enjoyed playing this.,5.0,60,,2023-03-01,,,,,,,
,Video Game,positive,Great experience overall.,4.0,61,,2023-03-02,,,,,,,
,Video Game,positive,Exceeded my expectations.,5.0,62,,2023-03-03,,,,,,,
,Video Game,positive,Really enjoyed playing this.,3.0,63,,2023-03-04,,,,,,,
,Video Game,positive,Fun and engaging gameplay.,4.0,64,,2023-03-05,,,,,,,
,Video Game,positive,Exceeded my expectations.,5.0,65,,2023-03-06,,,,,,,
,Video Game,positive,Exceeded my expectations.,4.0,66,,2023-03-07,,,,,,,
,Video Game,positive,Really enjoyed playing this.,5.0,67,,2023-03-08,,,,,,,
,Video Game,positive,Impressive visuals and smooth performance.,4.0,68,,2023-03-09,,,,,,,
,Video Game,positive,Really enjoyed playing this.,4.0,69,,2023-03-10,,,,,,,
,Video Game,positive,Really enjoyed playing this.,3.0,70,,2023-03-11,,,,,,,
,Video Game,positive,Really enjoyed playing this.,4.0,71,,2023-03-12,,,,,,,
,Video Game,positive,Impressive visuals and smooth performance.,3.0,72,,2023-03-13,,,,,,,
,Video Game,positive,Really enjoyed playing this.,3.0,73,,2023-03-14,,,,,,,
,Video Game,positive,Fun and engaging gameplay.,3.0,74,,2023-03-15,,,,,,,
,Video Game,positive,Impressive visuals and smooth performance.,3.0,75,,2023-03-16,,,,,,,
,Video Game,positive,Fun and engaging gameplay.,4.0,76,,2023-03-17,,,,,,,
,Video Game,positive,Really enjoyed playing this.,4.0,77,,2023-03-18,,,,,,,
,Video Game,positive,Fun and engaging gameplay.,3.0,78,,2023-03-19,,,,,,,
,Video Game,positive,Impressive visuals and smooth performance.,3.0,79,,2023-03-20,,,,,,,
,Video Game,positive,Really enjoyed playing this.,4.0,80,,2023-03-21,,,,,,,
,Video Game,positive,Fun and engaging gameplay.,5.0,81,,2023-03-22,,,,,,,
,Video Game,positive,Impressive visuals and smooth performance.,5.0,82,,2023-03-23,,,,,,,
,Video Game,positive,Impressive visuals and smooth performance.,4.0,83,,2023-03-24,,,,,,,
,Video Game,positive,Fun and engaging gameplay.,5.0,84,,2023-03-25,,,,,,,
,Video Game,positive,Great experience overall.,5.0,85,,2023-03-26,,,,,,,
,Video Game,positive,Impressive visuals and smooth performance.,5.0,86,,2023-03-27,,,,,,,
,Video Game,positive,Really enjoyed playing this.,5.0,87,,2023-03-28,,,,,,,
,Video Game,positive,Great experience overall.,4.0,88,,2023-03-29,,,,,,,
,Video Game,positive,Fun and engaging gameplay.,5.0,89,,2023-03-30,,,,,,,
,Video Game,positive,Exceeded my expectations.,5.0,90,,2023-03-31,,,,,,,
,Video Game,positive,Really enjoyed playing this.,4.0,91,,2023-04-01,,,,,,,
,Video Game,positive,Great experience overall.,3.0,92,,2023-04-02,,,,,,,
,Video Game,positive,Impressive visuals and smooth performance.,3.0,93,,2023-04-03,,,,,,,
,Video Game,positive,Impressive visuals and smooth performance.,3.0,94,,2023-04-04,,,,,,,
,Video Game,positive,Really enjoyed playing this.,4.0,95,,2023-04-05,,,,,,,
,Video Game,positive,Great experience overall.,4.0,96,,2023-04-06,,,,,,,
,Video Game,positive,Great experience overall.,4.0,97,,2023-04-07,,,,,,,
,Video Game,positive,Exceeded my expectations.,5.0,98,,2023-04-08,,,,,,,
,Video Game,positive,Exceeded my expectations.,5.0,99,,2023-04-09,,,,,,,
,Video Game,positive,Impressive visuals and smooth performance.,4.0,100,,2023-04-10,,,,,,,
,Video Game,negative,Disappointing and unpolished.,0.0,101,,2023-04-11,,,,,,,
,Video Game,negative,Feels unfinished.,1.0,102,,2023-04-12,,,,,,,
,Video Game,negative,Didn't meet expectations.,0.0,103,,2023-04-13,,,,,,,
,Video Game,negative,Didn't meet expectations.,1.0,104,,2023-04-14,,,,,,,
,Video Game,negative,Poor controls and bugs everywhere.,1.0,105,,2023-04-15,,,,,,,
,Video Game,negative,Disappointing and unpolished.,2.0,106,,2023-04-16,,,,,,,
,Video Game,negative,Feels unfinished.,0.0,107,,2023-04-17,,,,,,,
,Video Game,negative,Disappointing and unpolished.,0.0,108,,2023-04-18,,,,,,,
,Video Game,negative,Disappointing and unpolished.,2.0,109,,2023-04-19,,,,,,,
,Video Game,negative,Feels unfinished.,1.0,110,,2023-04-20,,,,,,,
,Video Game,negative,Disappointing and unpolished.,2.0,111,,2023-04-21,,,,,,,
,Video Game,negative,Feels unfinished.,1.0,112,,2023-04-22,,,,,,,
,Video Game,negative,Poor controls and bugs everywhere.,0.0,113,,2023-04-23,,,,,,,
,Video Game,negative,Not enjoyable to play.,1.0,114,,2023-04-24,,,,,,,
,Video Game,negative,Feels unfinished.,0.0,115,,2023-04-25,,,,,,,
,Video Game,negative,Poor controls and bugs everywhere.,1.0,116,,2023-04-26,,,,,,,
,Video Game,negative,Disappointing and unpolished.,2.0,117,,2023-04-27,,,,,,,
,Video Game,negative,Feels unfinished.,0.0,118,,2023-04-28,,,,,,,
,Video Game,negative,Didn't meet expectations.,0.0,119,,2023-04-29,,,,,,,
,Video Game,negative,Poor controls and bugs everywhere.,1.0,120,,2023-04-30,,,,,,,
,Video Game,negative,Not enjoyable to play.,0.0,121,,2023-05-01,,,,,,,
,Video Game,negative,Poor controls and bugs everywhere.,1.0,122,,2023-05-02,,,,,,,
,Video Game,negative,Poor controls and bugs everywhere.,0.0,123,,2023-05-03,,,,,,,
,Video Game,negative,Feels unfinished.,2.0,124,,2023-05-04,,,,,,,
,Video Game,negative,Not enjoyable to play.,0.0,125,,2023-05-05,,,,,,,
,Video Game,negative,Feels unfinished.,2.0,126,,2023-05-06,,,,,,,
,Video Game,negative,Didn't meet expectations.,1.0,127,,2023-05-07,,,,,,,
,Video Game,negative,Didn't meet expectations.,2.0,128,,2023-05-08,,,,,,,
,Video Game,negative,Not enjoyable to play.,0.0,129,,2023-05-09,,,,,,,
,Video Game,negative,Poor controls and bugs everywhere.,0.0,130,,2023-05-10,,,,,,,
,Video Game,negative,Not enjoyable to play.,0.0,131,,2023-05-11,,,,,,,
,Video Game,negative,Not enjoyable to play.,2.0,132,,2023-05-12,,,,,,,
,Video Game,negative,Didn't meet expectations.,2.0,133,,2023-05-13,,,,,,,
,Video Game,negative,Not enjoyable to play.,1.0,134,,2023-05-14,,,,,,,
,Video Game,negative,Not enjoyable to play.,2.0,135,,2023-05-15,,,,,,,
,Video Game,negative,Didn't meet expectations.,2.0,136,,2023-05-16,,,,,,,
,Video Game,negative,Feels unfinished.,0.0,137,,2023-05-17,,,,,,,
,Video Game,negative,Feels unfinished.,1.0,138,,2023-05-18,,,,,,,
,Video Game,negative,Disappointing and unpolished.,2.0,139,,2023-05-19,,,,,,,
,Video Game,negative,Not enjoyable to play.,1.0,140,,2023-05-20,,,,,,,
,Video Game,negative,Feels unfinished.,2.0,141,,2023-05-21,,,,,,,
,Video Game,negative,Not enjoyable to play.,0.0,142,,2023-05-22,,,,,,,
,Video Game,negative,Poor controls and bugs everywhere.,0.0,143,,2023-05-23,,,,,,,
,Video Game,negative,Poor controls and bugs everywhere.,2.0,144,,2023-05-24,,,,,,,
,Video Game,negative,Not enjoyable to play.,2.0,145,,2023-05-25,,,,,,,
,Video Game,negative,Feels unfinished.,2.0,146,,2023-05-26,,,,,,,
,Video Game,negative,Feels unfinished.,0.0,147,,2023-05-27,,,,,,,
,Video Game,negative,Didn't meet expectations.,0.0,148,,2023-05-28,,,,,,,
,Video Game,negative,Poor controls and bugs everywhere.,2.0,149,,2023-05-29,,,,,,,
,Video Game,negative,Poor controls and bugs everywhere.,0.0,150,,2023-05-30,,,,,,,
,Video Game,negative,Not enjoyable to play.,2.0,151,,2023-05-31,,,,,,,
,Video Game,negative,Not enjoyable to play.,0.0,152,,2023-06-01,,,,,,,
,Video Game,negative,Feels unfinished.,0.0,153,,2023-06-02,,,,,,,
,Video Game,negative,Didn't meet expectations.,1.0,154,,2023-06-03,,,,,,,
,Video Game,negative,Not enjoyable to play.,0.0,155,,2023-06-04,,,,,,,
,Video Game,negative,Didn't meet expectations.,0.0,156,,2023-06-05,,,,,,,
,Video Game,negative,Disappointing and unpolished.,0.0,157,,2023-06-06,,,,,,,
,Video Game,negative,Feels unfinished.,1.0,158,,2023-06-07,,,,,,,
,Video Game,negative,Not enjoyable to play.,1.0,159,,2023-06-08,,,,,,,
,Video Game,negative,Feels unfinished.,2.0,160,,2023-06-09,,,,,,,
,Video Game,negative,Not enjoyable to play.,0.0,161,,2023-06-10,,,,,,,
,Video Game,negative,Poor controls and bugs everywhere.,0.0,162,,2023-06-11,,,,,,,
,Video Game,negative,Didn't meet expectations.,2.0,163,,2023-06-12,,,,,,,
,Video Game,negative,Not enjoyable to play.,1.0,164,,2023-06-13,,,,,,,
,Video Game,negative,Poor controls and bugs everywhere.,0.0,165,,2023-06-14,,,,,,,
,Video Game,negative,Disappointing and unpolished.,0.0,166,,2023-06-15,,,,,,,
,Video Game,negative,Disappointing and unpolished.,2.0,167,,2023-06-16,,,,,,,
,Video Game,negative,Poor controls and bugs everywhere.,1.0,168,,2023-06-17,,,,,,,
,Video Game,negative,Feels unfinished.,2.0,169,,2023-06-18,,,,,,,
,Video Game,negative,Poor controls and bugs everywhere.,2.0,170,,2023-06-19,,,,,,,
,Video Game,negative,Feels unfinished.,0.0,171,,2023-06-20,,,,,,,
,Video Game,negative,Disappointing and unpolished.,0.0,172,,2023-06-21,,,,,,,
,Video Game,negative,Poor controls and bugs everywhere.,0.0,173,,2023-06-22,,,,,,,
,Video Game,negative,Didn't meet expectations.,2.0,174,,2023-06-23,,,,,,,
,Video Game,negative,Feels unfinished.,0.0,175,,2023-06-24,,,,,,,
,Video Game,negative,Poor controls and bugs everywhere.,2.0,176,,2023-06-25,,,,,,,
,Video Game,negative,Not enjoyable to play.,0.0,177,,2023-06-26,,,,,,,
,Video Game,negative,Poor controls and bugs everywhere.,1.0,178,,2023-06-27,,,,,,,
,Video Game,negative,Poor controls and bugs everywhere.,1.0,179,,2023-06-28,,,,,,,
,Video Game,negative,Didn't meet expectations.,2.0,180,,2023-06-29,,,,,,,
,Video Game,negative,Poor controls and bugs everywhere.,2.0,181,,2023-06-30,,,,,,,
,Video Game,negative,Feels unfinished.,0.0,182,,2023-07-01,,,,,,,
,Video Game,negative,Disappointing and unpolished.,2.0,183,,2023-07-02,,,,,,,
,Video Game,negative,Feels unfinished.,1.0,184,,2023-07-03,,,,,,,
,Video Game,negative,Didn't meet expectations.,2.0,185,,2023-07-04,,,,,,,
,Video Game,negative,Feels unfinished.,2.0,186,,2023-07-05,,,,,,,
,Video Game,negative,Didn't meet expectations.,2.0,187,,2023-07-06,,,,,,,
,Video Game,negative,Feels unfinished.,2.0,188,,2023-07-07,,,,,,,
,Video Game,negative,Didn't meet expectations.,2.0,189,,2023-07-08,,,,,,,
,Video Game,negative,Not enjoyable to play.,2.0,190,,2023-07-09,,,,,,,
,Video Game,negative,Feels unfinished.,2.0,191,,2023-07-10,,,,,,,
,Video Game,negative,Disappointing and unpolished.,2.0,192,,2023-07-11,,,,,,,
,Video Game,negative,Poor controls and bugs everywhere.,0.0,193,,2023-07-12,,,,,,,
,Video Game,negative,Didn't meet expectations.,1.0,194,,2023-07-13,,,,,,,
,Video Game,negative,Poor controls and bugs everywhere.,1.0,195,,2023-07-14,,,,,,,
,Video Game,negative,Poor controls and bugs everywhere.,1.0,196,,2023-07-15,,,,,,,
,Video Game,negative,Disappointing and unpolished.,2.0,197,,2023-07-16,,,,,,,
,Video Game,negative,Poor controls and bugs everywhere.,0.0,198,,2023-07-17,,,,,,,
,Video Game,negative,Not enjoyable to play.,0.0,199,,2023-07-18,,,,,,,
,Video Game,negative,Didn't meet expectations.,2.0,200,,2023-07-19,,,,,,,
,Ice Skates Model X,,Very comfortable and supportive.,5.0,1,,2024-01-12,,,,,,,positive
,Ice Skates Model X,,Blades arrived sharp and ready to use.,5.0,2,,2024-02-18,,,,,,,positive
,Ice Skates Model X,,Boot is stiff at first but improves with time.,4.0,3,,2024-03-02,,,,,,,positive
,Ice Skates Model X,,Great quality for the price.,5.0,4,,2024-03-21,,,,,,,positive
,Ice Skates Model X,,Perfect for beginners.,5.0,5,,2024-04-05,,,,,,,positive
,Ice Skates Model X,,Excellent ankle stability.,5.0,6,,2024-04-22,,,,,,,positive
,Ice Skates Model X,,A bit heavy but very durable.,4.0,7,,2024-05-11,,,,,,,positive
,Ice Skates Model X,,Looks stylish on the ice.,5.0,8,,2024-06-03,,,,,,,positive
,Ice Skates Model X,,Good balance and smooth glide.,5.0,9,,2024-06-22,,,,,,,positive
,Ice Skates Model X,,Warm inner padding keeps feet cozy.,5.0,10,,2024-07-01,,,,,,,positive
,Ice Skates Model X,,Fantastic choice for recreational skating.,5.0,11,,2024-07-17,,,,,,,positive
,Ice Skates Model X,,Easy to clean and maintain.,4.0,12,,2024-08-04,,,,,,,positive
,Ice Skates Model X,,Very secure fit once fully laced.,5.0,13,,2024-08-19,,,,,,,positive
,Ice Skates Model X,,Great option for kids learning to skate.,5.0,14,,2024-09-01,,,,,,,positive
,Ice Skates Model X,,A little pricey but worth it.,4.0,15,,2024-09-13,,,,,,,positive
,Ice Skates Model X,,Comfortable even after long sessions.,5.0,16,,2024-10-03,,,,,,,positive
,Ice Skates Model X,,The boot material feels premium.,5.0,17,,2024-10-17,,,,,,,positive
,Ice Skates Model X,,Fits true to size.,5.0,18,,2024-11-08,,,,,,,positive
,Ice Skates Model X,,Perfect for casual weekend skating.,5.0,19,,2024-11-24,,,,,,,positive
,Ice Skates Model X,,Supportive enough for jumps and spins.,5.0,20,,2024-12-11,,,,,,,positive
,Ice Skates Model X,,Blades hold an edge really well.,5.0,21,,2024-12-27,,,,,,,positive
,Ice Skates Model X,,Lightweight and easy to control.,5.0,22,,2025-01-10,,,,,,,positive
,Ice Skates Model X,,Good for both indoor and outdoor rinks.,4.0,23,,2025-01-28,,,,,,,positive
,Ice Skates Model X,,Very responsive on tight turns.,5.0,24,,2025-02-08,,,,,,,positive
,Ice Skates Model X,,Sharp edges right out of the box.,5.0,25,,2025-02-22,,,,,,,positive
,Ice Skates Model X,,Breaks in surprisingly quickly.,4.0,26,,2025-03-09,,,,,,,positive
,Ice Skates Model X,,Good ventilation; feet don’t overheat.,4.0,27,,2025-03-25,,,,,,,positive
,Ice Skates Model X,,Eyelets feel strong and well-made.,5.0,28,,2025-04-12,,,,,,,positive
,Ice Skates Model X,,Excellent stability for beginners.,5.0,29,,2025-04-30,,,,,,,positive
,Ice Skates Model X,,Really nice craftsmanship.,5.0,30,,2025-05-11,,,,,,,positive
,Ice Skates Model X,,Solid construction and comfortable fit.,5.0,31,,2025-05-29,,,,,,,positive
,Ice Skates Model X,,Took a few tries to get the lacing perfect.,4.0,32,,2025-06-09,,,,,,,positive
,Ice Skates Model X,,Great for teaching kids basic skills.,5.0,33,,2025-06-24,,,,,,,positive
,Ice Skates Model X,,Boot gets softer with every skate.,4.0,34,,2025-07-14,,,,,,,positive
,Ice Skates Model X,,Strong ankle support for tricky moves.,5.0,35,,2025-07-29,,,,,,,positive
,Ice Skates Model X,,Interior lining is very plush.,5.0,36,,2025-08-15,,,,,,,positive
,Ice Skates Model X,,Heavy-duty build for serious skaters.,4.0,37,,2025-08-29,,,,,,,positive
,Ice Skates Model X,,Feels stiff but secure.,4.0,38,,2025-09-16,,,,,,,positive
,Ice Skates Model X,,Good grip on the ice.,5.0,39,,2025-09-30,,,,,,,positive
,Ice Skates Model X,,Nice classic look.,5.0,40,,2025-10-14,,,,,,,positive
,Ice Skates Model X,,Perfect for beginners who want stability.,5.0,41,,2025-10-29,,,,,,,positive
,Ice Skates Model X,,Excellent overall performance.,5.0,42,,2025-11-08,,,,,,,positive
,Ice Skates Model X,,Feels balanced and smooth.,5.0,43,,2025-11-20,,,,,,,positive
,Ice Skates Model X,,The padding feels high-quality.,5.0,44,,2025-12-02,,,,,,,positive
,Ice Skates Model X,,Good choice for hobby skaters.,4.0,45,,2025-12-18,,,,,,,positive
,Ice Skates Model X,,Easy to sharpen.,5.0,46,,2024-01-06,,,,,,,positive
,Ice Skates Model X,,Doesn’t lose edge quickly.,5.0,47,,2024-01-23,,,,,,,positive
,Ice Skates Model X,,Lightweight but sturdy.,5.0,48,,2024-02-04,,,,,,,positive
,Ice Skates Model X,,High-quality leather that feels durable.,5.0,49,,2024-02-25,,,,,,,positive
,Ice Skates Model X,,Looks even better in person.,5.0,50,,2024-03-10,,,,,,,positive
,Ice Skates Model X,,Great for practicing spins.,5.0,51,,2024-03-26,,,,,,,positive
,Ice Skates Model X,,Boot height is ideal for ankle protection.,5.0,52,,2024-04-07,,,,,,,positive
,Ice Skates Model X,,Very steady on uneven outdoor ice.,4.0,53,,2024-04-28,,,,,,,positive
,Ice Skates Model X,,Perfect for beginners and intermediates.,5.0,54,,2024-05-16,,,,,,,positive
,Ice Skates Model X,,Very warm even on cold days.,5.0,55,,2024-06-01,,,,,,,positive
,Ice Skates Model X,,Smooth turning and excellent control.,5.0,56,,2024-06-19,,,,,,,positive
,Ice Skates Model X,,Classic design that never goes out of style.,5.0,57,,2024-07-07,,,,,,,positive
,Ice Skates Model X,,Cooling off after skating is easy because they ventilate well.,4.0,58,,2024-07-22,,,,,,,positive
,Ice Skates Model X,,Hard outer shell gives a secure feel.,5.0,59,,2024-08-11,,,,,,,positive
,Ice Skates Model X,,Great for hockey drills.,5.0,60,,2024-08-28,,,,,,,positive
,Ice Skates Model X,,Very flexible and comfortable boot.,5.0,61,,2024-09-09,,,,,,,positive
,Ice Skates Model X,,Excellent choice for growing skaters.,5.0,62,,2024-09-27,,,,,,,positive
,Ice Skates Model X,,The heel holds very firm.,5.0,63,,2024-10-15,,,,,,,positive
,Ice Skates Model X,,Feels premium compared to other brands.,5.0,64,,2024-10-31,,,,,,,positive
,Ice Skates Model X,,Easy to adjust the tightness.,5.0,65,,2024-11-19,,,,,,,positive
,Ice Skates Model X,,Solid choice for occasional skating.,4.0,66,,2024-12-01,,,,,,,positive
,Ice Skates Model X,,Fits perfectly with thin socks.,5.0,67,,2024-12-21,,,,,,,positive
,Ice Skates Model X,,Excellent cutting performance on fresh ice.,5.0,68,,2025-01-04,,,,,,,positive
,Ice Skates Model X,,The laces stay tight the whole session.,5.0,69,,2025-01-19,,,,,,,positive
,Ice Skates Model X,,Perfect fit for narrow feet.,5.0,70,,2025-02-05,,,,,,,positive
,Ice Skates Model X,,Hard to break in but worth it.,4.0,71,,2025-02-21,,,,,,,positive
,Ice Skates Model X,,Boot feels extremely protective.,5.0,72,,2025-03-08,,,,,,,positive
,Ice Skates Model X,,Nicely balanced blade profile.,5.0,73,,2025-03-26,,,,,,,positive
,Ice Skates Model X,,Very smooth glide with minimal effort.,5.0,74,,2025-04-08,,,,,,,positive
,Ice Skates Model X,,Great comfort from the first wear.,5.0,75,,2025-04-25,,,,,,,positive
,Ice Skates Model X,,Good toe room without feeling loose.,4.0,76,,2025-05-15,,,,,,,positive
,Ice Skates Model X,,Performs well in colder temperatures.,5.0,77,,2025-05-30,,,,,,,positive
,Ice Skates Model X,,High level of craftsmanship.,5.0,78,,2025-06-18,,,,,,,positive
,Ice Skates Model X,,No pressure on the arch area.,5.0,79,,2025-07-02,,,,,,,positive
,Ice Skates Model X,,Good for both figure skating and casual use.,5.0,80,,2025-07-21,,,,,,,positive
,Ice Skates Model X,,Very safe for new skaters.,5.0,81,,2025-08-03,,,,,,,positive
,Ice Skates Model X,,Feels stable during fast skating.,5.0,82,,2025-08-25,,,,,,,positive
,Ice Skates Model X,,High-quality stitching.,5.0,83,,2025-09-10,,,,,,,positive
,Ice Skates Model X,,The design stands out.,5.0,84,,2025-09-28,,,,,,,positive
,Ice Skates Model X,,Fantastic edge retention.,5.0,85,,2025-10-09,,,,,,,positive
,Ice Skates Model X,,Very smooth on freshly resurfaced ice.,5.0,86,,2025-10-30,,,,,,,positive
,Ice Skates Model X,,Boot dries quickly after use.,4.0,87,,2025-11-11,,,,,,,positive
,Ice Skates Model X,,Great overall durability.,5.0,88,,2025-11-29,,,,,,,positive
,Ice Skates Model X,,Excellent value for families.,5.0,89,,2025-12-09,,,,,,,positive
,Ice Skates Model X,,Very supportive of proper posture.,5.0,90,,2025-12-23,,,,,,,positive
,Ice Skates Model X,,Quick to adapt to after break-in.,5.0,91,,2024-01-03,,,,,,,positive
,Ice Skates Model X,,Blade guard clips fit perfectly.,5.0,92,,2024-01-19,,,,,,,positive
,Ice Skates Model X,,Does not wobble at high speeds.,5.0,93,,2024-02-07,,,,,,,positive
,Ice Skates Model X,,Great beginners’ choice on a budget.,5.0,94,,2024-02-28,,,,,,,positive
,Ice Skates Model X,,Reliable and sturdy blade holder.,5.0,95,,2024-03-15,,,,,,,positive
,Ice Skates Model X,,Very easy to control foot pressure.,5.0,96,,2024-03-31,,,,,,,positive
,Ice Skates Model X,,Stylish modern design.,5.0,97,,2024-04-13,,,,,,,positive
,Ice Skates Model X,,Comfortable even after multiple hours.,5.0,98,,2024-05-01,,,,,,,positive
,Ice Skates Model X,,Very lightweight for the support level.,5.0,99,,2024-05-19,,,,,,,positive
,Ice Skates Model X,,Works well for recreational hockey.,4.0,100,,2024-06-06,,,,,,,positive
,Ice Skates Model X,,Runs slightly small; consider going one size up.,2.0,101,,2024-01-14,,,,,,,negative
,Ice Skates Model X,,Not ideal for wide feet.,1.0,102,,2024-02-03,,,,,,,negative
,Ice Skates Model X,,Laces feel cheap compared to the boot.,2.0,103,,2024-02-26,,,,,,,negative
,Ice Skates Model X,,Break-in period is longer than expected.,2.0,104,,2024-03-14,,,,,,,negative
,Ice Skates Model X,,Blade covers should have been included.,1.0,105,,2024-03-30,,,,,,,negative
,Ice Skates Model X,,Padding compresses after a few weeks.,1.0,106,,2024-04-16,,,,,,,negative
,Ice Skates Model X,,A little pricey but worth it.,2.0,107,,2024-04-29,,,,,,,negative
,Ice Skates Model X,,Too narrow for my liking.,1.0,108,,2024-05-12,,,,,,,negative
,Ice Skates Model X,,Scuffed easily after first use.,1.0,109,,2024-05-27,,,,,,,negative
,Ice Skates Model X,,Heel area feels a bit loose.,2.0,110,,2024-06-14,,,,,,,negative
,Ice Skates Model X,,Blades were misaligned slightly.,1.0,111,,2024-06-30,,,,,,,negative
,Ice Skates Model X,,Feels stiff but secure.,2.0,112,,2024-07-16,,,,,,,negative
,Ice Skates Model X,,Hard to put on the first few times.,1.0,113,,2024-07-31,,,,,,,negative
,Ice Skates Model X,,A little tight around the toes.,2.0,114,,2024-08-13,,,,,,,negative
,Ice Skates Model X,,Tight around the ankles.,1.0,115,,2024-08-29,,,,,,,negative
,Ice Skates Model X,,Slight pressure points on the sides.,1.0,116,,2024-09-10,,,,,,,negative
,Ice Skates Model X,,Lining wears down after heavy use.,1.0,117,,2024-09-25,,,,,,,negative
,Ice Skates Model X,,Could use more padding inside.,1.0,118,,2024-10-09,,,,,,,negative
